N27	t1	{5}|{8}#{15,10}|{11,16,6,9,12,17,7,18,13,14,19,4,3,1,2}	0.999228	64.9	135.5
N27	t2	{11,16,6,9,12,17,7,18,13,14,19,4,3,1,2}|{8}#{15,10}|{5}	0.00036151	34.4333	135.5
N27	t3	{5}|{11,16,6,9,12,17,7,18,13,14,19,4,3,1,2}#{15,10}|{8}	0.000410471	36.1667	135.5
N26	t1	{15}|{10}#{5,8}|{11,16,6,9,12,17,7,18,13,14,19,4,3,1,2}	1	85.0667	107.3
N26	t2	{11,16,6,9,12,17,7,18,13,14,19,4,3,1,2}|{10}#{5,8}|{15}	0	8.13333	107.3
N26	t3	{15}|{11,16,6,9,12,17,7,18,13,14,19,4,3,1,2}#{5,8}|{10}	0	14.1	107.3
N28	t1	{5,8}|{15,10}#{4,3,1,2}|{11,16,6,9,12,17,7,18,13,14,19}	1	92.9716	135.25
N28	t2	{11,16,6,9,12,17,7,18,13,14,19}|{15,10}#{4,3,1,2}|{5,8}	0	23.2159	135.25
N28	t3	{5,8}|{11,16,6,9,12,17,7,18,13,14,19}#{4,3,1,2}|{15,10}	0	19.0625	135.25
N30	t1	{4}|{3}#{1,2}|{11,16,6,9,12,17,7,18,13,14,19,5,8,15,10}	1	576.6	595.9
N30	t2	{11,16,6,9,12,17,7,18,13,14,19,5,8,15,10}|{3}#{1,2}|{4}	0	10.3667	595.9
N30	t3	{4}|{11,16,6,9,12,17,7,18,13,14,19,5,8,15,10}#{1,2}|{3}	0	8.93333	595.9
N29	t1	{1}|{2}#{4,3}|{11,16,6,9,12,17,7,18,13,14,19,5,8,15,10}	0.999566	207.133	482.067
N29	t2	{11,16,6,9,12,17,7,18,13,14,19,5,8,15,10}|{2}#{4,3}|{1}	3.61376e-06	93.5	482.067
N29	t3	{1}|{11,16,6,9,12,17,7,18,13,14,19,5,8,15,10}#{4,3}|{2}	0.000430239	181.433	482.067
N31	t1	{4,3}|{1,2}#{5,8,15,10}|{11,16,6,9,12,17,7,18,13,14,19}	1	169.989	272.972
N31	t2	{11,16,6,9,12,17,7,18,13,14,19}|{1,2}#{5,8,15,10}|{4,3}	0	53.5625	272.972
N31	t3	{4,3}|{11,16,6,9,12,17,7,18,13,14,19}#{5,8,15,10}|{1,2}	0	49.4205	272.972
N32	t1	{5,8,15,10}|{4,3,1,2}#{12,17,7,18,13,14,19}|{11,16,6,9}	0.975162	67.5737	158.989
N32	t2	{11,16,6,9}|{4,3,1,2}#{12,17,7,18,13,14,19}|{5,8,15,10}	0.0119806	45.2768	158.989
N32	t3	{5,8,15,10}|{11,16,6,9}#{12,17,7,18,13,14,19}|{4,3,1,2}	0.0128577	46.1384	158.989
N18	t1	{12}|{17}#{7}|{11,16,6,9,5,8,15,10,4,3,1,2,14,19,18,13}	1	187.875	259.438
N18	t2	{11,16,6,9,5,8,15,10,4,3,1,2,14,19,18,13}|{17}#{7}|{12}	0	37.0625	259.438
N18	t3	{12}|{11,16,6,9,5,8,15,10,4,3,1,2,14,19,18,13}#{7}|{17}	0	34.5	259.438
N19	t1	{12,17}|{7}#{18,13}|{11,16,6,9,5,8,15,10,4,3,1,2,14,19}	1	104.5	203.179
N19	t2	{11,16,6,9,5,8,15,10,4,3,1,2,14,19}|{7}#{18,13}|{12,17}	1.23018e-07	53.8929	203.179
N19	t3	{12,17}|{11,16,6,9,5,8,15,10,4,3,1,2,14,19}#{18,13}|{7}	8.09805e-08	44.7857	203.179
N20	t1	{18}|{13}#{12,17,7}|{11,16,6,9,5,8,15,10,4,3,1,2,14,19}	1	149.738	193.548
N20	t2	{11,16,6,9,5,8,15,10,4,3,1,2,14,19}|{13}#{12,17,7}|{18}	0	20.6667	193.548
N20	t3	{18}|{11,16,6,9,5,8,15,10,4,3,1,2,14,19}#{12,17,7}|{13}	0	23.1429	193.548
N21	t1	{12,17,7}|{18,13}#{14,19}|{11,16,6,9,5,8,15,10,4,3,1,2}	0.75625	60.3125	157.972
N21	t2	{11,16,6,9,5,8,15,10,4,3,1,2}|{18,13}#{14,19}|{12,17,7}	0.146761	50.8403	157.972
N21	t3	{12,17,7}|{11,16,6,9,5,8,15,10,4,3,1,2}#{14,19}|{18,13}	0.0969898	46.8194	157.972
N34	t1	{14}|{19}#{12,17,7,18,13}|{11,16,6,9,5,8,15,10,4,3,1,2}	1	182.533	231.1
N34	t2	{11,16,6,9,5,8,15,10,4,3,1,2}|{19}#{12,17,7,18,13}|{14}	0	26.8833	231.1
N34	t3	{14}|{11,16,6,9,5,8,15,10,4,3,1,2}#{12,17,7,18,13}|{19}	0	21.6833	231.1
N33	t1	{12,17,7,18,13}|{14,19}#{5,8,15,10,4,3,1,2}|{11,16,6,9}	0.559334	54.1938	150.266
N33	t2	{11,16,6,9}|{14,19}#{5,8,15,10,4,3,1,2}|{12,17,7,18,13}	0.211726	47.7063	150.266
N33	t3	{12,17,7,18,13}|{11,16,6,9}#{5,8,15,10,4,3,1,2}|{14,19}	0.22894	48.3656	150.266
N25	t1	{5,8,15,10,4,3,1,2}|{12,17,7,18,13,14,19}#{6,9}|{11,16}	1	72.2723	118.987
N25	t2	{11,16}|{12,17,7,18,13,14,19}#{6,9}|{5,8,15,10,4,3,1,2}	1.02656e-09	25.2054	118.987
N25	t3	{5,8,15,10,4,3,1,2}|{11,16}#{6,9}|{12,17,7,18,13,14,19}	8.42338e-10	21.5089	118.987
N22	t1	{6}|{9}#{5,8,15,10,4,3,1,2,12,17,7,18,13,14,19}|{11,16}	0.999116	67.4	142.167
N22	t2	{11,16}|{9}#{5,8,15,10,4,3,1,2,12,17,7,18,13,14,19}|{6}	0.000504858	39.3667	142.167
N22	t3	{6}|{11,16}#{5,8,15,10,4,3,1,2,12,17,7,18,13,14,19}|{9}	0.000379223	35.4	142.167
N23	t1	{5,8,15,10,4,3,1,2,12,17,7,18,13,14,19}|{6,9}#{16}|{11}	1	94.4	131.633
N23	t2	{11}|{6,9}#{16}|{5,8,15,10,4,3,1,2,12,17,7,18,13,14,19}	0	22.0333	131.633
N23	t3	{5,8,15,10,4,3,1,2,12,17,7,18,13,14,19}|{11}#{16}|{6,9}	0	15.2	131.633
