N29	t1	{12}|{17}#{7}|{8,5,15,10,2,1,3,4,6,9,16,11,13,18,19,14}	1	132	189.688
N29	t2	{8,5,15,10,2,1,3,4,6,9,16,11,13,18,19,14}|{17}#{7}|{12}	0	35	189.688
N29	t3	{12}|{8,5,15,10,2,1,3,4,6,9,16,11,13,18,19,14}#{7}|{17}	0	22.6875	189.688
N30	t1	{12,17}|{7}#{19,14}|{8,5,15,10,2,1,3,4,6,9,16,11,13,18}	0.999754	64.7321	130.786
N30	t2	{8,5,15,10,2,1,3,4,6,9,16,11,13,18}|{7}#{19,14}|{12,17}	0.000151179	36.3036	130.786
N30	t3	{12,17}|{8,5,15,10,2,1,3,4,6,9,16,11,13,18}#{19,14}|{7}	9.45924e-05	29.75	130.786
N34	t1	{19}|{14}#{12,17,7}|{8,5,15,10,2,1,3,4,6,9,16,11,13,18}	1	123.524	154.381
N34	t2	{8,5,15,10,2,1,3,4,6,9,16,11,13,18}|{14}#{12,17,7}|{19}	0	12.9286	154.381
N34	t3	{19}|{8,5,15,10,2,1,3,4,6,9,16,11,13,18}#{12,17,7}|{14}	0	17.9286	154.381
N35	t1	{12,17,7}|{19,14}#{13,18}|{8,5,15,10,2,1,3,4,6,9,16,11}	0.478021	43.7431	123.382
N35	t2	{8,5,15,10,2,1,3,4,6,9,16,11}|{19,14}#{13,18}|{12,17,7}	0.312054	41.2639	123.382
N35	t3	{12,17,7}|{8,5,15,10,2,1,3,4,6,9,16,11}#{13,18}|{19,14}	0.209925	38.375	123.382
N28	t1	{13}|{18}#{12,17,7,19,14}|{8,5,15,10,2,1,3,4,6,9,16,11}	1	136.267	178
N28	t2	{8,5,15,10,2,1,3,4,6,9,16,11}|{18}#{12,17,7,19,14}|{13}	0	23.5	178
N28	t3	{13}|{8,5,15,10,2,1,3,4,6,9,16,11}#{12,17,7,19,14}|{18}	0	18.2333	178
N36	t1	{12,17,7,19,14}|{13,18}#{6,9,16,11}|{8,5,15,10,2,1,3,4}	0.734722	50.8438	132.856
N36	t2	{8,5,15,10,2,1,3,4}|{13,18}#{6,9,16,11}|{12,17,7,19,14}	0.135186	41.175	132.856
N36	t3	{12,17,7,19,14}|{8,5,15,10,2,1,3,4}#{6,9,16,11}|{13,18}	0.130092	40.8375	132.856
N25	t1	{6}|{9}#{16,11}|{8,5,15,10,2,1,3,4,12,17,7,19,14,13,18}	0.981404	52.5667	118.167
N25	t2	{8,5,15,10,2,1,3,4,12,17,7,19,14,13,18}|{9}#{16,11}|{6}	0.00996194	33.5667	118.167
N25	t3	{6}|{8,5,15,10,2,1,3,4,12,17,7,19,14,13,18}#{16,11}|{9}	0.00863455	32.0333	118.167
N26	t1	{16}|{11}#{6,9}|{8,5,15,10,2,1,3,4,12,17,7,19,14,13,18}	0.99941	30.0667	52.0667
N26	t2	{8,5,15,10,2,1,3,4,12,17,7,19,14,13,18}|{11}#{6,9}|{16}	0.000199873	8.16667	52.0667
N26	t3	{16}|{8,5,15,10,2,1,3,4,12,17,7,19,14,13,18}#{6,9}|{11}	0.000390456	13.8333	52.0667
N27	t1	{6,9}|{16,11}#{12,17,7,19,14,13,18}|{8,5,15,10,2,1,3,4}	0.999995	53.1295	92.9777
N27	t2	{8,5,15,10,2,1,3,4}|{16,11}#{12,17,7,19,14,13,18}|{6,9}	2.01221e-06	18.0491	92.9777
N27	t3	{6,9}|{8,5,15,10,2,1,3,4}#{12,17,7,19,14,13,18}|{16,11}	2.65071e-06	21.7991	92.9777
N37	t1	{12,17,7,19,14,13,18}|{6,9,16,11}#{2,1,3,4}|{8,5,15,10}	0.819542	49.808	125.871
N37	t2	{8,5,15,10}|{6,9,16,11}#{2,1,3,4}|{12,17,7,19,14,13,18}	0.0929687	38.3058	125.871
N37	t3	{12,17,7,19,14,13,18}|{8,5,15,10}#{2,1,3,4}|{6,9,16,11}	0.0874894	37.7567	125.871
N22	t1	{2}|{1}#{3,4}|{8,5,15,10,12,17,7,19,14,13,18,6,9,16,11}	0.999966	180.567	413.067
N22	t2	{8,5,15,10,12,17,7,19,14,13,18,6,9,16,11}|{1}#{3,4}|{2}	2.80965e-05	135.767	413.067
N22	t3	{2}|{8,5,15,10,12,17,7,19,14,13,18,6,9,16,11}#{3,4}|{1}	5.76705e-06	96.7333	413.067
N23	t1	{3}|{4}#{2,1}|{8,5,15,10,12,17,7,19,14,13,18,6,9,16,11}	1	489.533	511.433
N23	t2	{8,5,15,10,12,17,7,19,14,13,18,6,9,16,11}|{4}#{2,1}|{3}	0	10.3667	511.433
N23	t3	{3}|{8,5,15,10,12,17,7,19,14,13,18,6,9,16,11}#{2,1}|{4}	0	11.5333	511.433
N24	t1	{2,1}|{3,4}#{12,17,7,19,14,13,18,6,9,16,11}|{8,5,15,10}	1	129.494	216.653
N24	t2	{8,5,15,10}|{3,4}#{12,17,7,19,14,13,18,6,9,16,11}|{2,1}	0	46.5	216.653
N24	t3	{2,1}|{8,5,15,10}#{12,17,7,19,14,13,18,6,9,16,11}|{3,4}	0	40.6591	216.653
N21	t1	{12,17,7,19,14,13,18,6,9,16,11}|{2,1,3,4}#{15,10}|{8,5}	1	60.0966	100.557
