N29	t1	{13}|{18}#{19,14}|{1,2,4,3,10,15,5,8,9,6,16,11,12,17,7}	1	33.3667	45.5
N29	t2	{1,2,4,3,10,15,5,8,9,6,16,11,12,17,7}|{18}#{19,14}|{13}	4.19197e-08	7.73333	45.5
N29	t3	{13}|{1,2,4,3,10,15,5,8,9,6,16,11,12,17,7}#{19,14}|{18}	3.06239e-08	4.4	45.5
N28	t1	{19}|{14}#{13,18}|{1,2,4,3,10,15,5,8,9,6,16,11,12,17,7}	1	52.2667	74.7333
N28	t2	{1,2,4,3,10,15,5,8,9,6,16,11,12,17,7}|{14}#{13,18}|{19}	9.54003e-11	9.86667	74.7333
N28	t3	{19}|{1,2,4,3,10,15,5,8,9,6,16,11,12,17,7}#{13,18}|{14}	1.13863e-10	12.6	74.7333
N30	t1	{13,18}|{19,14}#{12,17,7}|{1,2,4,3,10,15,5,8,9,6,16,11}	0.867433	22.875	51.4236
N30	t2	{1,2,4,3,10,15,5,8,9,6,16,11}|{19,14}#{12,17,7}|{13,18}	0.0767461	15.2292	51.4236
N30	t3	{13,18}|{1,2,4,3,10,15,5,8,9,6,16,11}#{12,17,7}|{19,14}	0.0558206	13.3194	51.4236
N25	t1	{12}|{17}#{7}|{1,2,4,3,10,15,5,8,9,6,16,11,13,18,19,14}	1	66.0625	83.75
N25	t2	{1,2,4,3,10,15,5,8,9,6,16,11,13,18,19,14}|{17}#{7}|{12}	1.37424e-17	9.5	83.75
N25	t3	{12}|{1,2,4,3,10,15,5,8,9,6,16,11,13,18,19,14}#{7}|{17}	1.28923e-17	8.1875	83.75
N35	t1	{12,17}|{7}#{13,18,19,14}|{1,2,4,3,10,15,5,8,9,6,16,11}	0.979124	30.1771	62.1771
N35	t2	{1,2,4,3,10,15,5,8,9,6,16,11}|{7}#{13,18,19,14}|{12,17}	0.0109582	16.3854	62.1771
N35	t3	{12,17}|{1,2,4,3,10,15,5,8,9,6,16,11}#{13,18,19,14}|{7}	0.00991779	15.6146	62.1771
N39	t1	{13,18,19,14}|{12,17,7}#{9,6,16,11}|{1,2,4,3,10,15,5,8}	0.526679	15.5521	40.9844
N39	t2	{1,2,4,3,10,15,5,8}|{12,17,7}#{9,6,16,11}|{13,18,19,14}	0.216114	12.3385	40.9844
N39	t3	{13,18,19,14}|{1,2,4,3,10,15,5,8}#{9,6,16,11}|{12,17,7}	0.257207	13.0938	40.9844
N22	t1	{9}|{6}#{16,11}|{1,2,4,3,10,15,5,8,13,18,19,14,12,17,7}	0.853245	12.2667	25.1
N22	t2	{1,2,4,3,10,15,5,8,13,18,19,14,12,17,7}|{6}#{16,11}|{9}	0.063174	5.83333	25.1
N22	t3	{9}|{1,2,4,3,10,15,5,8,13,18,19,14,12,17,7}#{16,11}|{6}	0.083581	7	25.1
N23	t1	{16}|{11}#{9,6}|{1,2,4,3,10,15,5,8,13,18,19,14,12,17,7}	0.999995	17.5	21
N23	t2	{1,2,4,3,10,15,5,8,13,18,19,14,12,17,7}|{11}#{9,6}|{16}	2.67837e-06	1.7	21
N23	t3	{16}|{1,2,4,3,10,15,5,8,13,18,19,14,12,17,7}#{9,6}|{11}	2.72027e-06	1.8	21
N24	t1	{9,6}|{16,11}#{13,18,19,14,12,17,7}|{1,2,4,3,10,15,5,8}	0.901569	11.125	21.1518
N24	t2	{1,2,4,3,10,15,5,8}|{16,11}#{13,18,19,14,12,17,7}|{9,6}	0.0471868	4.84821	21.1518
N24	t3	{9,6}|{1,2,4,3,10,15,5,8}#{13,18,19,14,12,17,7}|{16,11}	0.0512441	5.17857	21.1518
N38	t1	{13,18,19,14,12,17,7}|{9,6,16,11}#{10,15,5,8}|{1,2,4,3}	0.405635	12.0201	33.9643
N38	t2	{1,2,4,3}|{9,6,16,11}#{10,15,5,8}|{13,18,19,14,12,17,7}	0.299992	11.0067	33.9643
N38	t3	{13,18,19,14,12,17,7}|{1,2,4,3}#{10,15,5,8}|{9,6,16,11}	0.294374	10.9375	33.9643
N36	t1	{10}|{15}#{5,8}|{1,2,4,3,13,18,19,14,12,17,7,9,6,16,11}	0.838303	4.46667	7.13333
N36	t2	{1,2,4,3,13,18,19,14,12,17,7,9,6,16,11}|{15}#{5,8}|{10}	0.0902468	1.6	7.13333
N36	t3	{10}|{1,2,4,3,13,18,19,14,12,17,7,9,6,16,11}#{5,8}|{15}	0.0714506	1.06667	7.13333
N34	t1	{5}|{8}#{10,15}|{1,2,4,3,13,18,19,14,12,17,7,9,6,16,11}	0.624599	9.16667	21
N34	t2	{1,2,4,3,13,18,19,14,12,17,7,9,6,16,11}|{8}#{10,15}|{5}	0.263195	7.33333	21
N34	t3	{5}|{1,2,4,3,13,18,19,14,12,17,7,9,6,16,11}#{10,15}|{8}	0.112205	4.5	21
N37	t1	{10,15}|{5,8}#{13,18,19,14,12,17,7,9,6,16,11}|{1,2,4,3}	0.990312	13.142	20.8466
N37	t2	{1,2,4,3}|{5,8}#{13,18,19,14,12,17,7,9,6,16,11}|{10,15}	0.00526121	4.26136	20.8466
N37	t3	{10,15}|{1,2,4,3}#{13,18,19,14,12,17,7,9,6,16,11}|{5,8}	0.00442646	3.44318	20.8466
N21	t1	{13,18,19,14,12,17,7,9,6,16,11}|{10,15,5,8}#{4,3}|{1,2}	0.999998	41.392	65.5625
N21	t2	{1,2}|{10,15,5,8}#{4,3}|{13,18,19,14,12,17,7,9,6,16,11}	6.94687e-07	10.892	65.5625
N21	t3	{13,18,19,14,12,17,7,9,6,16,11}|{1,2}#{4,3}|{10,15,5,8}	8.50025e-07	13.2784	65.5625
N20	t1	{4}|{3}#{13,18,19,14,12,17,7,9,6,16,11,10,15,5,8}|{1,2}	1	169.333	179.033
N20	t2	{1,2}|{3}#{13,18,19,14,12,17,7,9,6,16,11,10,15,5,8}|{4}	0	3.76667	179.033
N20	t3	{4}|{1,2}#{13,18,19,14,12,17,7,9,6,16,11,10,15,5,8}|{3}	0	5.93333	179.033
N18	t1	{13,18,19,14,12,17,7,9,6,16,11,10,15,5,8}|{4,3}#{2}|{1}	0.475571	48.4	133.167
N18	t2	{1}|{4,3}#{2}|{13,18,19,14,12,17,7,9,6,16,11,10,15,5,8}	0.102803	36.9667	133.167
N18	t3	{13,18,19,14,12,17,7,9,6,16,11,10,15,5,8}|{1}#{2}|{4,3}	0.421626	47.8	133.167
