cpa1s1g02509,cca301s4g00438,tc180s8g00001,,,dz186s27g00280,dz186s2g01448,,,opy300s38g00800,,,opy300s40g00423,opy300s1g01679,ga198s5g02789,,,ga198s5g02190,ga198s6g00228
.,.,tc180s8g00002,,,.,dz186s2g01449,,,.,,,.,opy300s1g01678,.,,,.,ga198s6g00227
.,.,tc180s8g00003,,,.,.,,,.,,,.,.,.,,,.,.
.,.,tc180s8g00004,,,.,.,,,.,,,.,.,.,,,.,.
cpa1s1g02512,cca301s4g00437,tc180s8g00005,hum1sNW_018397260.1g01336,dz186s29g00245,dz186s27g00278,.,hli2s6g01216,hli2s7g00737,opy300s38g00801,,,opy300s40g00421,opy300s1g01675,ga198s5g02787,,,ga198s5g02189,ga198s6g00224
cpa1s1g02513,cca301s4g00436,tc180s8g00006,hum1sNW_018397260.1g01335,dz186s29g00244,dz186s27g00277,dz186s2g01450,hli2s6g01219,hli2s7g00738,opy300s38g00802,opy300s18g00457,opy300s9g01105,opy300s40g00420,.,.,,ga198s1g01419,ga198s5g02188,.
cpa1s1g02514,cca301s4g00435,tc180s8g00007,hum1sNW_018397260.1g01333,dz186s29g00243,.,dz186s2g01451,hli2s6g01220,hli2s7g00739,.,opy300s18g00458,opy300s9g01106,opy300s40g00418,.,.,,.,ga198s5g02187,.
cpa1s1g02515,cca301s4g00434,tc180s8g00008,hum1sNW_018397260.1g01332,dz186s29g00242,dz186s27g00276,dz186s2g01452,.,.,opy300s38g00803,opy300s18g00459,opy300s9g01107,opy300s40g00417,opy300s1g01674,.,,ga198s1g01418,ga198s5g02186,ga198s6g00223
cpa1s1g02516,cca301s4g00433,tc180s8g00009,hum1sNW_018397260.1g01331,.,.,dz186s2g01453,hli2s6g01221,hli2s7g00740,.,.,opy300s9g01108,opy300s40g00416,.,.,,.,ga198s5g02185,.
cpa1s1g02517,.,tc180s8g00010,hum1sNW_018397260.1g01330,dz186s29g00241,.,.,.,.,.,.,opy300s9g01109,opy300s40g00415,opy300s1g01673,.,,.,ga198s5g02184,ga198s6g00222
cpa1s1g02518,cca301s4g00432,tc180s8g00011,hum1sNW_018397260.1g01329,dz186s29g00240,.,dz186s2g01454,hli2s6g01222,hli2s7g00741,.,.,.,opy300s40g00414,opy300s1g01672,.,,.,ga198s5g02183,.
cpa1s1g02519,cca301s4g00431,tc180s8g00012,hum1sNW_018397260.1g01328,dz186s29g00239,.,dz186s2g01455,hli2s6g01223,hli2s7g00742,.,.,opy300s9g01110,opy300s40g00413,opy300s1g01671,.,,ga198s1g01417,ga198s5g02181,ga198s6g00221
cpa1s1g02520,cca301s4g00430,tc180s8g00013,hum1sNW_018397260.1g01327,dz186s29g00238,dz186s27g00275,dz186s2g01456,hli2s6g01224,hli2s7g00744,opy300s38g00804,.,opy300s9g01111,opy300s40g00412,opy300s1g01670,ga198s5g02783,,.,ga198s5g02180,ga198s6g00220
