,,tc180s7g00001,,,,,,,,,,,,,,,,
cpa1s4g02304,,tc180s7g00002,hum1sNW_018397262.1g01138,dz186s21g00477,dz186s8g00566,,,,opy300s33g00053,,,opy300s11g00001,,ga198s2g01760,,,,
cpa1s4g02303,cca301s1g03443,tc180s7g00003,hum1sNW_018397262.1g01137,.,dz186s8g00567,,,hli2s19g00003,.,,,opy300s11g00002,,.,,,,
cpa1s4g02302,cca301s1g03442,tc180s7g00004,hum1sNW_018397262.1g01135,.,dz186s8g00568,,,hli2s19g00004,opy300s33g00054,,,opy300s11g00003,,ga198s2g01761,,ga198s13g01610,,
cpa1s4g02301,.,tc180s7g00005,hum1sNW_018397262.1g01134,dz186s21g00478,.,,,.,opy300s33g00055,,,.,,ga198s2g01762,,.,,
cpa1s4g02299,.,tc180s7g00006,hum1sNW_018397262.1g01133,.,dz186s8g00569,,,.,.,,,opy300s11g00004,,.,,.,,
cpa1s4g02296,.,tc180s7g00007,hum1sNW_018397262.1g01132,.,dz186s8g00570,dz186s22g00001,,.,opy300s33g00056,,,opy300s11g00005,opy300s10g02205,ga198s2g01763,,.,,
cpa1s4g02295,cca301s1g03441,tc180s7g00008,hum1sNW_018397262.1g01130,.,dz186s8g00571,.,hli2s1g00109,.,.,opy300s37g00692,opy300s38g00001,.,opy300s10g02204,.,,ga198s13g01611,,
cpa1s4g02294,.,tc180s7g00009,hum1sNW_018397262.1g01129,dz186s21g00480,dz186s8g00572,.,hli2s1g00108,.,opy300s33g00059,opy300s37g00693,opy300s38g00002,.,opy300s10g02203,.,,ga198s13g01612,,
cpa1s4g02292,cca301s1g03440,tc180s7g00010,.,dz186s21g00481,dz186s8g00573,dz186s22g00002,.,hli2s19g00006,opy300s33g00061,.,opy300s38g00005,opy300s11g00006,opy300s10g02202,ga198s2g01764,,ga198s13g01615,,
.,cca301s1g03439,tc180s7g00011,hum1sNW_018397262.1g01127,.,.,dz186s22g00003,.,.,opy300s33g00062,.,.,.,.,ga198s2g01765,,.,,
cpa1s4g02290,.,tc180s7g00012,hum1sNW_018397262.1g01126,.,dz186s8g00574,dz186s22g00004,.,.,.,.,.,opy300s11g00007,.,.,,.,,
cpa1s4g02289,cca301s1g03438,tc180s7g00013,hum1sNW_018397262.1g01125,dz186s21g00482,dz186s8g00575,dz186s22g00005,hli2s1g00107,hli2s19g00008,.,opy300s37g00694,opy300s38g00007,.,opy300s10g02201,.,,ga198s13g01616,,
cpa1s4g02286,.,tc180s7g00014,hum1sNW_018397262.1g01124,.,dz186s8g00576,dz186s22g00006,hli2s1g00106,hli2s19g00009,.,.,opy300s38g00008,opy300s11g00008,.,.,,ga198s13g01617,,
cpa1s4g02285,.,tc180s7g00015,hum1sNW_018397262.1g01123,.,.,.,.,.,.,.,.,opy300s11g00009,.,.,,ga198s13g01618,,
cpa1s4g02284,cca301s1g03436,tc180s7g00016,hum1sNW_018397262.1g01122,dz186s21g00483,dz186s8g00578,dz186s22g00007,hli2s1g00105,hli2s19g00010,opy300s33g00022,.,opy300s38g00010,opy300s11g00010,.,.,,.,,
cpa1s4g02283,cca301s1g03435,tc180s7g00017,hum1sNW_018397262.1g01118,.,dz186s8g00579,.,.,hli2s19g00011,.,.,opy300s38g00011,.,opy300s10g02199,.,,ga198s13g01619,,
.,.,tc180s7g00018,hum1sNW_018397262.1g01117,.,dz186s8g00580,dz186s22g00008,.,hli2s19g00012,.,.,.,.,.,.,,.,,
cpa1s4g02282,cca301s1g03433,tc180s7g00019,hum1sNW_018397262.1g01115,dz186s21g00484,dz186s8g00581,dz186s22g00009,hli2s1g00104,hli2s19g00013,.,.,.,opy300s11g00012,opy300s10g02197,.,,ga198s13g01622,,
cpa1s4g02281,.,tc180s7g00020,hum1sNW_018397262.1g01114,dz186s21g00485,dz186s8g00582,.,hli2s1g00101,hli2s19g00014,.,.,opy300s38g00012,opy300s11g00013,.,.,,ga198s13g01623,,
cpa1s4g02280,cca301s1g03432,tc180s7g00021,.,dz186s21g00486,dz186s8g00583,dz186s22g00010,.,hli2s19g00015,opy300s33g00021,.,.,opy300s11g00014,opy300s10g02196,ga198s2g01766,,.,,
cpa1s4g02279,cca301s1g03431,tc180s7g00022,hum1sNW_018397262.1g01110,.,.,dz186s22g00011,hli2s1g00099,hli2s19g00016,.,.,.,opy300s11g00015,opy300s10g02195,.,,.,,ga198s1g01014
cpa1s4g02278,cca301s1g03430,tc180s7g00023,hum1sNW_018397262.1g01109,dz186s21g00487,dz186s8g00584,dz186s22g00012,hli2s1g00098,hli2s19g00017,.,.,.,opy300s11g00016,.,.,,.,,.
cpa1s4g02277,.,tc180s7g00024,hum1sNW_018397262.1g01108,dz186s21g00488,.,.,.,hli2s19g00018,.,.,.,opy300s11g00017,.,.,,.,,.
cpa1s4g02276,.,tc180s7g00025,hum1sNW_018397262.1g01107,.,.,dz186s22g00013,hli2s1g00097,.,.,.,.,opy300s11g00018,.,.,,.,,.
cpa1s4g02275,cca301s1g03429,tc180s7g00026,hum1sNW_018397262.1g01106,.,.,dz186s22g00014,hli2s1g00096,hli2s19g00019,.,.,opy300s38g00013,opy300s11g00019,.,.,,.,,.
cpa1s4g02274,cca301s1g03428,tc180s7g00027,hum1sNW_018397262.1g01105,.,.,dz186s22g00015,.,hli2s19g00020,.,.,.,opy300s11g00020,opy300s10g02194,.,,.,,.
cpa1s4g02273,cca301s1g03427,tc180s7g00028,hum1sNW_018397262.1g01104,.,.,.,hli2s1g00095,.,.,.,opy300s38g00014,.,.,.,,ga198s13g01625,,.
.,.,tc180s7g00029,.,.,dz186s8g00585,.,hli2s1g00094,hli2s19g00021,.,.,opy300s38g00015,.,.,.,,ga198s13g01626,,.
cpa1s4g02272,.,tc180s7g00030,hum1sNW_018397262.1g01103,.,.,dz186s22g00016,hli2s1g00093,hli2s19g00022,.,.,.,opy300s11g00021,.,.,,ga198s13g01627,,.
cpa1s4g02269,.,tc180s7g00031,hum1sNW_018397262.1g01099,dz186s21g00489,dz186s8g00586,dz186s22g00017,.,hli2s19g00023,.,.,opy300s38g00016,.,opy300s10g02193,.,,ga198s13g01628,,.
.,.,tc180s7g00032,hum1sNW_018397262.1g01098,.,.,.,.,.,.,.,.,.,.,.,,.,,.
.,.,tc180s7g00033,hum1sNW_018397262.1g01096,.,dz186s8g00589,.,.,.,.,opy300s37g00695,.,.,opy300s10g02192,.,,.,,ga198s1g01010
.,.,tc180s7g00034,hum1sNW_018397262.1g01094,.,.,dz186s22g00018,.,.,.,.,opy300s38g00017,.,.,.,,ga198s13g01629,,.
.,cca301s1g03425,tc180s7g00035,hum1sNW_018397262.1g01093,.,dz186s8g00590,dz186s22g00019,hli2s1g00092,hli2s19g00024,.,.,opy300s38g00018,opy300s11g00022,.,.,,ga198s13g01630,,.
cpa1s4g02266,cca301s1g03424,tc180s7g00036,hum1sNW_018397262.1g01091,.,dz186s8g00593,.,.,hli2s19g00025,.,.,opy300s38g00019,.,.,.,,ga198s13g01631,,.
.,.,tc180s7g00037,hum1sNW_018397262.1g01089,.,.,.,.,.,.,.,.,.,.,.,,.,,.
.,.,tc180s7g00038,hum1sNW_018397262.1g01088,.,.,.,.,.,.,.,.,.,.,.,,.,,.
.,.,tc180s7g00039,hum1sNW_018397262.1g01086,.,.,.,.,.,.,.,.,.,.,.,,.,,.
.,.,tc180s7g00040,.,.,.,.,.,.,.,.,.,.,.,.,,.,,.
.,.,tc180s7g00041,hum1sNW_018397262.1g01085,.,.,.,.,.,.,.,.,.,.,.,,.,,.
.,.,tc180s7g00042,hum1sNW_018397262.1g01084,.,.,.,.,.,.,.,.,.,.,.,,.,,.
.,.,tc180s7g00043,hum1sNW_018397262.1g01082,.,.,dz186s22g00020,.,hli2s19g00026,.,.,opy300s38g00020,opy300s11g00023,.,.,,.,,.
cpa1s4g02264,.,tc180s7g00044,hum1sNW_018397262.1g01081,dz186s21g00490,dz186s8g00594,dz186s22g00021,.,.,.,.,.,opy300s11g00024,.,.,,ga198s13g01632,,.
.,.,tc180s7g00045,hum1sNW_018397262.1g01080,dz186s21g00491,.,dz186s22g00022,.,hli2s19g00028,.,.,.,opy300s11g00025,.,.,,.,,.
cpa1s4g02263,.,tc180s7g00046,hum1sNW_018397262.1g01079,dz186s21g00492,dz186s8g00595,dz186s22g00023,.,hli2s19g00029,opy300s33g00020,.,.,opy300s11g00026,opy300s10g02191,ga198s2g01767,,.,,.
.,.,tc180s7g00047,hum1sNW_018397262.1g01078,.,dz186s8g00596,.,.,.,.,.,.,.,.,.,,.,,.
cpa1s4g02262,.,tc180s7g00048,hum1sNW_018397262.1g01077,.,dz186s8g00597,dz186s22g00024,hli2s1g00091,hli2s19g00031,.,.,opy300s38g00021,opy300s11g00027,opy300s10g02190,.,,ga198s13g01634,,.
.,cca301s1g03423,tc180s7g00049,hum1sNW_018397262.1g01076,dz186s21g00493,dz186s8g00598,dz186s22g00025,hli2s1g00090,hli2s19g00032,.,.,opy300s38g00022,opy300s11g00028,opy300s10g02189,.,,ga198s13g01635,,.
.,cca301s1g03422,tc180s7g00050,hum1sNW_018397262.1g01075,dz186s21g00494,.,dz186s22g00026,.,hli2s19g00033,.,.,opy300s38g00023,opy300s11g00029,opy300s10g02188,ga198s2g01768,,.,,.
.,.,tc180s7g00051,hum1sNW_018397262.1g01074,dz186s21g00495,.,dz186s22g00027,.,.,opy300s33g00019,.,opy300s38g00024,.,opy300s10g02187,.,,ga198s13g01636,,ga198s1g01008
cpa1s4g02260,cca301s1g03421,tc180s7g00052,hum1sNW_018397262.1g01073,.,dz186s8g00599,dz186s22g00028,hli2s1g00089,.,opy300s33g00018,.,.,opy300s11g00030,opy300s10g02186,.,,.,,ga198s1g01007
.,.,tc180s7g00053,.,.,.,.,.,.,.,.,.,opy300s11g00031,.,.,,.,,.
.,cca301s1g03420,tc180s7g00054,hum1sNW_018397262.1g01072,.,.,dz186s22g00029,.,.,.,.,.,.,.,.,,ga198s13g01637,,.
.,.,tc180s7g00055,hum1sNW_018397262.1g01071,.,dz186s8g00600,.,.,hli2s19g00034,.,.,.,opy300s11g00032,.,.,,.,,.
.,.,tc180s7g00056,hum1sNW_018397262.1g01069,.,.,.,.,.,.,.,.,.,.,.,,.,,.
.,.,tc180s7g00057,hum1sNW_018397262.1g01067,.,dz186s8g00602,dz186s22g00030,.,.,.,.,opy300s38g00025,.,opy300s10g02185,.,,.,,.
