cpa1s7g01387,,tc180s9g00001,,,,,,,,,,,,,,,,
cpa1s7g01386,,tc180s9g00002,hum1sNW_018397256.1g01586,,,,,,,,,,,,,,,
cpa1s7g01385,,tc180s9g00003,hum1sNW_018397256.1g01585,,,,,,opy300s43g00476,,,opy300s2g02087,,,,,,
.,cca301s7g02285,tc180s9g00004,hum1sNW_018397256.1g01584,,,dz186s1g01307,hli2s15g00001,,.,,,opy300s2g02086,,,,,ga198s6g01273,
.,cca301s7g02286,tc180s9g00005,hum1sNW_018397256.1g01582,,,dz186s1g01308,.,,.,,opy300s8g00799,opy300s2g02085,,,,,ga198s6g01272,
.,.,tc180s9g00006,hum1sNW_018397256.1g01579,,,.,.,,.,,.,.,,,,,.,
.,cca301s7g02287,tc180s9g00007,hum1sNW_018397256.1g01578,,,dz186s1g01309,.,hli2s3g00905,.,,opy300s8g00800,.,,,,,.,ga198s7g00012
cpa1s7g01384,cca301s7g02288,tc180s9g00008,hum1sNW_018397256.1g01577,dz186s6g00759,dz186s10g00102,dz186s1g01310,.,hli2s6g00607,opy300s43g00477,,opy300s8g00801,.,opy300s3g00015,,,ga198s5g00706,.,ga198s7g00011
cpa1s7g01382,.,tc180s9g00009,hum1sNW_018397256.1g01576,dz186s6g00758,.,dz186s1g01311,.,.,opy300s43g00479,,.,opy300s2g02084,.,,,.,.,.
cpa1s7g01381,cca301s7g02289,tc180s9g00010,hum1sNW_018397256.1g01575,.,.,dz186s1g01312,.,hli2s6g00606,.,,opy300s8g00802,.,.,,,ga198s5g00704,.,.
cpa1s7g01380,.,tc180s9g00011,hum1sNW_018397256.1g01571,.,dz186s10g00103,.,.,.,.,opy300s36g01075,.,.,.,,,.,.,.
cpa1s7g01379,cca301s7g02291,tc180s9g00012,hum1sNW_018397256.1g01570,.,.,dz186s1g01313,.,hli2s6g00603,.,.,opy300s8g00803,opy300s2g02083,opy300s3g00019,,,.,ga198s6g01270,.
.,cca301s7g02292,tc180s9g00013,hum1sNW_018397256.1g01569,.,dz186s10g00106,.,.,hli2s6g00602,.,opy300s36g01073,.,.,opy300s3g00020,,,.,.,ga198s7g00009
.,.,tc180s9g00014,hum1sNW_018397256.1g01568,.,.,dz186s1g01314,.,hli2s6g00601,.,.,opy300s8g00805,.,.,,,ga198s5g00703,.,.
.,.,tc180s9g00015,hum1sNW_018397256.1g01567,.,.,dz186s1g01315,.,hli2s6g00600,.,.,.,.,opy300s3g00021,,,.,.,ga198s7g00008
.,cca301s7g02293,tc180s9g00016,hum1sNW_018397256.1g01566,.,.,dz186s1g01316,hli2s15g00004,.,.,opy300s36g01072,.,opy300s2g02082,.,,ga198s13g02243,.,.,.
cpa1s7g01378,cca301s7g02295,tc180s9g00017,hum1sNW_018397256.1g01563,.,dz186s10g00112,dz186s1g01317,hli2s15g00006,.,.,opy300s36g01070,opy300s8g00806,opy300s2g02081,opy300s3g00022,,ga198s13g02244,.,ga198s6g01269,.
.,.,tc180s9g00018,hum1sNW_018397256.1g01562,dz186s6g00757,dz186s10g00111,dz186s1g01318,hli2s15g00007,.,opy300s43g00480,.,opy300s8g00808,.,opy300s3g00023,,.,.,ga198s6g01267,ga198s7g00007
cpa1s7g01388,cca301s7g02296,tc180s9g00019,hum1sNW_018397256.1g01561,.,.,dz186s1g01319,.,hli2s6g00599,.,opy300s36g01069,.,.,.,,ga198s13g02245,.,.,.
cpa1s7g01391,cca301s7g02298,tc180s9g00021,hum1sNW_018397256.1g01559,.,.,dz186s1g01321,hli2s15g00008,hli2s6g00598,.,.,opy300s8g00811,opy300s2g02080,opy300s3g00024,,.,.,ga198s6g01263,ga198s7g00006
cpa1s7g01392,cca301s7g02299,tc180s9g00022,hum1sNW_018397256.1g01558,.,dz186s10g00110,dz186s1g01322,.,.,.,opy300s36g01068,opy300s8g00812,opy300s2g02079,.,,ga198s13g02246,ga198s5g00702,.,.
cpa1s7g01393,.,tc180s9g00023,hum1sNW_018397256.1g01557,.,dz186s10g00109,.,.,hli2s6g00596,.,.,opy300s8g00813,.,.,,.,ga198s5g00701,.,.
cpa1s7g01394,cca301s7g02300,tc180s9g00024,hum1sNW_018397256.1g01556,.,.,dz186s1g01323,.,hli2s6g00595,.,opy300s36g01067,opy300s8g00814,opy300s2g02078,.,,.,.,ga198s6g01261,.
.,.,tc180s9g00025,hum1sNW_018397256.1g01555,.,.,dz186s1g01324,.,hli2s6g00594,.,.,.,.,.,,.,.,.,.
cpa1s7g01398,.,tc180s9g00026,hum1sNW_018397256.1g01554,.,dz186s10g00108,.,.,.,.,.,opy300s8g00815,.,.,,.,.,.,.
cpa1s7g01399,.,tc180s9g00027,hum1sNW_018397256.1g01553,.,dz186s10g00107,.,.,hli2s6g00592,.,.,.,opy300s2g02077,.,,.,.,.,.
cpa1s7g01400,cca301s7g02301,tc180s9g00028,hum1sNW_018397256.1g01551,.,.,.,.,.,.,.,.,.,.,,.,.,.,.
cpa1s7g01402,cca301s7g02302,tc180s9g00029,.,dz186s6g00756,.,dz186s1g01325,.,.,.,opy300s36g01064,.,opy300s2g02076,.,,ga198s13g02247,.,.,.
cpa1s7g01403,cca301s7g02303,tc180s9g00030,.,.,dz186s10g00118,dz186s1g01326,hli2s15g00009,.,.,.,.,opy300s2g02075,opy300s3g00025,,.,.,ga198s6g01260,.
cpa1s7g01404,cca301s7g02304,tc180s9g00031,.,.,dz186s10g00119,.,.,.,.,.,.,opy300s2g02074,opy300s3g00026,,.,.,ga198s6g01259,.
cpa1s7g01405,cca301s7g02305,tc180s9g00032,hum1sNW_018397256.1g01550,.,.,dz186s1g01328,hli2s15g00010,.,.,.,opy300s8g00816,opy300s2g02073,.,,.,ga198s5g00700,.,.
cpa1s7g01408,cca301s7g02307,tc180s9g00033,.,.,.,dz186s1g01329,hli2s15g00011,hli2s3g00908,opy300s43g00481,.,opy300s8g00480,opy300s2g02072,opy300s3g00027,,.,ga198s5g00699,.,.
cpa1s7g01409,cca301s7g02308,tc180s9g00034,.,.,.,dz186s1g01330,hli2s15g00012,hli2s3g00909,.,.,opy300s8g00479,opy300s2g02071,.,,.,.,ga198s6g01257,.
.,cca301s7g02309,tc180s9g00035,hum1sNW_018397256.1g01548,.,.,dz186s1g01331,.,.,.,opy300s36g01063,.,.,.,,.,.,.,.
.,.,tc180s9g00036,hum1sNW_018397256.1g01547,.,.,.,hli2s15g00013,.,.,.,.,.,.,,.,.,.,.
.,.,tc180s9g00037,hum1sNW_018397256.1g01546,.,.,.,.,.,.,.,.,.,.,,.,.,.,.
cpa1s7g01410,.,tc180s9g00038,hum1sNW_018397256.1g01545,.,.,dz186s1g01332,.,hli2s3g00935,.,.,.,opy300s2g02070,.,,.,.,ga198s6g01256,.
.,cca301s7g02310,tc180s9g00039,hum1sNW_018397256.1g01544,.,.,dz186s1g01333,.,hli2s3g00936,.,.,.,opy300s2g02069,.,,.,.,ga198s6g01255,.
.,.,tc180s9g00040,hum1sNW_018397256.1g01543,.,.,dz186s1g01334,.,hli2s3g00937,.,.,.,opy300s2g02068,.,,.,.,ga198s6g01254,.
cpa1s7g01412,cca301s7g02311,tc180s9g00041,hum1sNW_018397256.1g01542,.,.,dz186s1g01335,.,hli2s3g00938,.,.,.,opy300s2g02067,.,,.,.,ga198s6g01253,.
cpa1s7g01413,cca301s7g02312,tc180s9g00042,hum1sNW_018397256.1g01541,.,dz186s10g00121,dz186s1g01336,.,hli2s3g00934,.,opy300s36g01062,opy300s8g00477,.,opy300s3g00028,,ga198s13g02248,ga198s5g00698,.,ga198s7g00005
cpa1s7g01414,cca301s7g02002,tc180s9g00043,hum1sNW_018397256.1g01540,dz186s6g00755,.,dz186s1g01337,.,.,opy300s43g00484,.,opy300s8g00476,.,.,,.,ga198s5g00697,.,.
