,,tc180s3g00001,,,,,,,,,,,,,,,,
,,tc180s3g00002,hum1sNW_018397265.1g00467,,,,,,,,,,,,,,,
,,tc180s3g00003,hum1sNW_018397265.1g00466,,,,,,,,,,,,,,,
,,tc180s3g00004,hum1sNW_018397265.1g00465,,,,,,,,,,,,,,,
cpa1s9g01440,,tc180s3g00005,hum1sNW_018397265.1g00464,,,dz186s3g01240,hli2s13g00417,,,opy300s26g00710,,,opy300s6g00577,,,,,
cpa1s9g01441,,tc180s3g00006,hum1sNW_018397265.1g00463,,dz186s14g00867,dz186s3g01239,hli2s13g00418,hli2s12g00507,opy300s15g00208,opy300s26g00709,opy300s1g00373,,opy300s6g00576,,,,,
cpa1s9g01442,cca301s6g00351,tc180s3g00007,.,dz186s15g00824,.,dz186s3g01238,hli2s13g00420,hli2s12g00508,opy300s15g00207,.,opy300s1g00374,,opy300s6g00574,,,,,
.,.,tc180s3g00008,hum1sNW_018397265.1g00462,.,dz186s14g00866,.,.,.,.,.,opy300s1g00375,,opy300s6g00568,,,,,ga198s12g00001
cpa1s9g01445,cca301s6g00349,tc180s3g00009,hum1sNW_018397265.1g00461,dz186s15g00823,dz186s14g00865,dz186s3g01236,.,hli2s12g00510,opy300s15g00206,opy300s26g00708,opy300s1g00376,opy300s5g01075,opy300s6g00567,ga198s9g01846,,,,.
cpa1s9g01449,cca301s6g00348,tc180s3g00010,hum1sNW_018397265.1g00460,.,dz186s14g00864,dz186s3g01235,.,hli2s12g00511,.,opy300s26g00707,opy300s1g00377,opy300s5g01074,opy300s6g00393,.,,,,.
cpa1s9g01450,.,tc180s3g00011,hum1sNW_018397265.1g00458,.,.,dz186s3g01234,.,.,.,.,opy300s1g00379,opy300s5g01073,.,.,,,,.
cpa1s9g01452,.,tc180s3g00012,hum1sNW_018397265.1g00457,dz186s15g00822,dz186s14g00863,dz186s3g01233,hli2s13g00422,hli2s12g00512,opy300s15g00205,.,.,opy300s5g01072,.,ga198s9g01847,,,,.
cpa1s9g01453,cca301s6g00345,tc180s3g00013,hum1sNW_018397265.1g00456,dz186s15g00821,.,.,.,hli2s12g00513,.,.,.,opy300s5g01071,.,.,,,,.
cpa1s9g01455,cca301s6g00344,tc180s3g00014,hum1sNW_018397265.1g00455,.,dz186s14g00862,dz186s3g01232,.,.,.,.,.,.,.,.,,,,.
cpa1s9g01457,cca301s6g00341,tc180s3g00015,hum1sNW_018397265.1g00454,dz186s15g00820,.,.,hli2s13g00423,.,.,.,opy300s1g00380,.,.,.,,,,.
.,cca301s6g00340,tc180s3g00016,hum1sNW_018397265.1g00453,dz186s15g00819,.,.,hli2s13g00424,.,.,.,.,.,.,.,,,,.
.,cca301s6g00339,tc180s3g00017,hum1sNW_018397265.1g00452,.,dz186s14g00861,dz186s3g01230,hli2s13g00425,hli2s12g00514,.,opy300s26g00705,.,opy300s5g01070,.,.,,,,.
.,.,tc180s3g00018,hum1sNW_018397265.1g00450,dz186s15g00817,dz186s14g00859,dz186s3g01229,hli2s13g00426,.,.,opy300s26g00703,.,opy300s5g01069,opy300s6g00392,.,,,,.
cpa1s9g01460,cca301s6g00338,tc180s3g00019,hum1sNW_018397265.1g00449,dz186s15g00816,.,dz186s3g01228,.,hli2s12g00516,opy300s15g00202,.,opy300s1g00382,opy300s5g01068,.,.,,,,.
