,,tc180s1g00001,hum1sNW_018397255.1g00005,,,,,,,,,,,,,,,
,,tc180s1g00002,hum1sNW_018397255.1g00006,,,,,,,,,,,,,,,
,cca301s2g00003,tc180s1g00003,hum1sNW_018397255.1g00010,,,dz186s9g00771,,hli2s4g01454,,,,opy300s32g00001,,,,,,
,.,tc180s1g00004,.,,,.,,.,,,,.,,,,,,
,.,tc180s1g00005,.,,,.,,.,,,,.,,,,,,
cpa1s4g00655,.,tc180s1g00006,.,,,.,,.,,,opy300s17g00003,.,,,,,,
.,.,tc180s1g00007,.,,,.,,.,,,.,.,,,,,,
cpa1s4g00653,.,tc180s1g00008,hum1sNW_018397255.1g00012,,,dz186s9g00769,,.,opy300s20g00706,,.,.,,,,,,
.,.,tc180s1g00009,.,,,.,,.,.,,.,.,,,,,,
cpa1s4g00651,.,tc180s1g00010,hum1sNW_018397255.1g00013,,,.,,.,.,,.,.,,,,,,
cpa1s4g00633,.,tc180s1g00011,hum1sNW_018397255.1g00014,,,.,hli2s8g01301,.,.,,.,opy300s32g00002,,,,,,
.,cca301s2g00005,tc180s1g00012,hum1sNW_018397255.1g00016,dz186s6g01633,,dz186s9g00768,hli2s8g01299,.,.,,.,opy300s32g00004,,,,,ga198s2g00007,
cpa1s4g00625,.,tc180s1g00013,hum1sNW_018397255.1g00019,.,,dz186s9g00767,hli2s8g01298,.,.,,opy300s17g00004,.,,,,,.,
cpa1s4g00622,.,tc180s1g00014,hum1sNW_018397255.1g00022,.,,.,.,.,.,,.,.,,,,,.,
cpa1s4g00621,.,tc180s1g00015,.,.,,dz186s9g00765,hli2s8g01297,.,.,,opy300s17g00005,.,,,,,.,
.,.,tc180s1g00016,hum1sNW_018397255.1g00023,.,,dz186s9g00764,hli2s8g01296,hli2s4g01452,.,,.,opy300s32g00007,,,,,.,
cpa1s4g00626,.,tc180s1g00017,.,.,,dz186s9g00763,.,hli2s4g01451,.,,opy300s17g00006,.,,,,,.,
.,.,tc180s1g00018,.,.,,dz186s9g00762,.,.,.,,opy300s17g00007,.,,,,,.,
.,.,tc180s1g00019,.,.,,.,.,.,.,,.,.,,,,,.,
.,.,tc180s1g00020,.,.,,.,.,.,.,,.,opy300s32g00008,,,,,ga198s2g00008,
.,.,tc180s1g00021,.,.,,.,.,.,.,,.,.,,,,,.,
.,.,tc180s1g00022,.,.,,dz186s9g00761,.,.,.,,.,opy300s32g00009,,,,,.,
cpa1s4g00631,cca301s2g00007,tc180s1g00023,hum1sNW_018397255.1g00024,.,,dz186s9g00760,hli2s8g01295,.,.,,opy300s17g00008,opy300s32g00010,,,,,.,ga198s7g01926
cpa1s4g00633,cca301s2g00008,tc180s1g00024,hum1sNW_018397255.1g00025,.,,dz186s9g00759,.,hli2s4g01450,.,,opy300s17g00010,opy300s32g00011,,,,,ga198s2g00009,.
.,cca301s2g00009,tc180s1g00025,hum1sNW_018397255.1g00026,.,,dz186s9g00758,hli2s8g01294,.,opy300s20g00704,,opy300s17g00011,opy300s32g00012,,,,,.,ga198s7g01932
cpa1s4g00634,cca301s2g00010,tc180s1g00026,hum1sNW_018397255.1g00027,.,,dz186s9g00757,hli2s8g01293,.,.,,opy300s17g00012,.,,,,,.,ga198s7g01933
cpa1s4g00635,cca301s2g00011,tc180s1g00027,.,.,,dz186s9g00756,.,hli2s4g01449,.,,.,opy300s32g00013,,,,,ga198s2g00010,.
cpa1s4g00637,.,tc180s1g00028,hum1sNW_018397255.1g00028,.,,dz186s9g00755,hli2s8g01292,hli2s4g01447,.,,.,opy300s32g00014,,,,,ga198s2g00011,.
.,.,tc180s1g00029,hum1sNW_018397255.1g00029,.,,.,hli2s8g01291,.,.,,.,opy300s32g00015,,,,,.,.
cpa1s4g00638,.,tc180s1g00030,hum1sNW_018397255.1g00030,.,,dz186s9g00754,.,hli2s4g01446,.,,.,opy300s32g00016,,,,,ga198s2g00012,.
.,cca301s2g00012,tc180s1g00031,hum1sNW_018397255.1g00031,.,,dz186s9g00753,.,.,.,,opy300s17g00013,opy300s32g00017,,,,,.,ga198s7g01934
cpa1s4g00639,cca301s2g00013,tc180s1g00032,hum1sNW_018397255.1g00032,.,,dz186s9g00752,.,.,opy300s20g00703,,opy300s17g00014,.,,,,,.,.
cpa1s4g00640,.,tc180s1g00033,.,.,,dz186s9g00751,.,.,.,,opy300s17g00015,opy300s32g00019,,,,,ga198s2g00013,.
cpa1s4g00641,cca301s2g00014,tc180s1g00034,.,.,dz186s16g01053,dz186s9g00750,hli2s8g01290,hli2s4g01445,opy300s20g00702,,opy300s17g00016,opy300s32g00020,,,,,ga198s2g00014,ga198s7g01935
cpa1s4g00642,cca301s2g00015,tc180s1g00035,hum1sNW_018397255.1g00033,dz186s6g01631,.,dz186s9g00749,hli2s8g01289,hli2s4g01444,opy300s20g00701,,.,opy300s32g00021,opy300s34g01335,,,,ga198s2g00015,
cpa1s4g00643,.,tc180s1g00036,hum1sNW_018397255.1g00034,dz186s6g01630,dz186s16g01052,dz186s9g00748,hli2s8g01288,.,opy300s20g00700,opy300s25g00002,opy300s17g00017,opy300s32g00022,.,,,,ga198s2g00016,
cpa1s4g00644,cca301s2g00016,tc180s1g00037,hum1sNW_018397255.1g00035,.,.,dz186s9g00747,.,hli2s4g01443,.,.,.,opy300s32g00023,.,,,,ga198s2g00017,
cpa1s4g00645,cca301s2g00017,tc180s1g00038,hum1sNW_018397255.1g00040,.,.,dz186s9g00746,hli2s8g01287,hli2s4g01442,.,.,.,opy300s32g00024,.,,,,ga198s2g00018,
cpa1s4g00646,cca301s2g00018,tc180s1g00039,hum1sNW_018397255.1g00041,dz186s6g01629,.,dz186s9g00745,hli2s8g01286,hli2s4g01441,.,.,.,opy300s32g00025,opy300s34g01329,,,,ga198s2g00019,
.,.,tc180s1g00040,.,.,.,.,.,.,.,.,.,.,.,,,,.,
cpa1s4g00647,cca301s2g00019,tc180s1g00041,.,.,.,dz186s9g00744,hli2s8g01285,hli2s4g01440,.,.,opy300s17g00018,opy300s32g00026,opy300s34g01328,,,,ga198s2g00020,
cpa1s4g00619,cca301s2g00020,tc180s1g00042,hum1sNW_018397255.1g00042,.,.,dz186s9g00743,.,hli2s4g01439,.,.,opy300s17g00019,opy300s32g00027,.,,,,ga198s2g00021,
cpa1s4g00618,.,tc180s1g00043,hum1sNW_018397255.1g00043,.,.,dz186s9g00742,.,hli2s4g01438,.,.,opy300s17g00020,.,.,,,,.,
cpa1s4g00617,cca301s2g00021,tc180s1g00044,.,.,.,dz186s9g00741,.,.,.,.,opy300s17g00021,.,.,,,,.,
.,.,tc180s1g00045,.,dz186s6g01628,dz186s16g01051,dz186s9g00740,hli2s8g01283,.,.,.,.,.,.,,,,.,
cpa1s4g00614,.,tc180s1g00046,hum1sNW_018397255.1g00045,.,.,dz186s9g00739,hli2s8g01282,.,.,.,opy300s17g00023,opy300s32g00028,.,,,,.,
cpa1s4g00613,.,tc180s1g00047,.,.,.,dz186s9g00738,hli2s8g01281,.,.,.,.,opy300s32g00029,.,,,,ga198s2g00022,
cpa1s4g00612,cca301s2g00022,tc180s1g00048,.,dz186s6g01627,.,dz186s9g00737,hli2s8g01280,hli2s4g01437,opy300s20g00699,.,.,opy300s32g00030,opy300s34g01326,,,,ga198s2g00023,
cpa1s4g00611,cca301s2g00023,tc180s1g00049,.,.,.,dz186s9g00736,.,hli2s4g01436,.,.,.,opy300s32g00031,.,,,,ga198s2g00024,
.,.,tc180s1g00050,.,.,dz186s16g01050,.,.,.,.,opy300s25g00003,.,.,.,,,,.,
cpa1s4g00609,cca301s2g00026,tc180s1g00051,.,dz186s6g01626,.,dz186s9g00735,hli2s8g01279,hli2s4g01435,opy300s20g00698,opy300s25g00004,.,opy300s32g00032,opy300s34g01325,,,,ga198s2g00025,
cpa1s4g00607,cca301s2g00027,tc180s1g00052,.,.,.,dz186s9g00734,hli2s8g01278,hli2s4g01434,.,.,opy300s17g00024,opy300s32g00033,.,,,,ga198s2g00026,
.,.,tc180s1g00053,.,.,.,.,.,.,.,.,.,.,.,,,,.,
cpa1s4g00604,cca301s2g00028,tc180s1g00054,hum1sNW_018397255.1g00047,dz186s6g01625,.,dz186s9g00732,hli2s8g01277,.,.,opy300s25g00005,.,opy300s32g00035,.,,,,ga198s2g00027,
.,cca301s2g00029,tc180s1g00055,hum1sNW_018397255.1g00048,.,dz186s16g01048,dz186s9g00731,hli2s8g01276,hli2s4g01433,.,.,opy300s17g00026,.,.,,,,.,
cpa1s4g00603,cca301s2g00030,tc180s1g00056,hum1sNW_018397255.1g00049,.,dz186s16g01047,dz186s9g00730,hli2s8g01274,hli2s4g01432,.,.,.,opy300s32g00036,opy300s34g01324,,,,ga198s2g00028,
cpa1s4g00602,cca301s2g00031,tc180s1g00057,.,.,dz186s16g01046,dz186s9g00729,.,.,.,.,opy300s17g00027,opy300s32g00037,.,,,,.,
.,cca301s2g00032,tc180s1g00058,.,dz186s6g01624,.,dz186s9g00728,.,.,opy300s20g00697,.,.,.,opy300s34g01323,,,,.,
.,cca301s2g00033,tc180s1g00059,.,.,.,dz186s9g00727,hli2s8g01272,hli2s4g01431,.,.,.,opy300s32g00038,opy300s34g01322,,,,ga198s2g00029,
.,cca301s2g00034,tc180s1g00060,hum1sNW_018397255.1g00050,dz186s6g01623,.,dz186s9g00726,hli2s8g01271,hli2s4g01430,.,.,opy300s17g00028,opy300s32g00039,opy300s34g01321,,,ga198s12g02501,.,
cpa1s4g00590,.,tc180s1g00061,hum1sNW_018397255.1g00051,.,dz186s16g01045,.,.,hli2s4g01428,.,.,.,opy300s32g00040,.,,,.,ga198s2g00030,
.,.,tc180s1g00062,hum1sNW_018397255.1g00052,dz186s6g01622,.,.,hli2s8g01268,.,.,.,.,opy300s32g00041,.,,,.,ga198s2g00031,
cpa1s4g00591,cca301s2g00035,tc180s1g00063,hum1sNW_018397255.1g00054,.,dz186s16g01044,dz186s9g00725,.,hli2s4g01427,.,.,opy300s17g00029,opy300s32g00042,.,,,ga198s12g02500,ga198s2g00032,
.,.,tc180s1g00064,.,.,dz186s16g01043,.,.,.,.,.,.,opy300s32g00043,.,,,.,ga198s2g00033,
.,.,tc180s1g00065,.,.,.,.,.,.,.,.,.,.,opy300s34g01319,,,.,.,
.,.,tc180s1g00066,hum1sNW_018397255.1g00055,dz186s6g01621,.,dz186s9g00724,.,.,.,.,.,opy300s32g00044,.,,,.,ga198s2g00035,ga198s11g02207
.,cca301s2g00037,tc180s1g00067,hum1sNW_018397255.1g00056,.,.,.,.,.,.,.,.,opy300s32g00045,opy300s34g01318,,,.,ga198s2g00036,.
.,cca301s2g00038,tc180s1g00068,hum1sNW_018397255.1g00057,.,.,dz186s9g00723,hli2s8g01267,.,.,.,.,.,opy300s34g01317,,,.,.,ga198s11g02204
.,cca301s2g00039,tc180s1g00069,hum1sNW_018397255.1g00058,.,.,dz186s9g00722,.,.,.,.,.,.,opy300s34g01316,,,.,.,.
.,cca301s2g00040,tc180s1g00070,hum1sNW_018397255.1g00059,dz186s6g01620,.,dz186s9g00718,hli2s8g01266,.,.,.,.,.,.,,,.,ga198s2g00037,.
.,cca301s2g00041,tc180s1g00071,hum1sNW_018397255.1g00060,.,.,dz186s9g00717,.,.,.,.,.,opy300s32g00048,.,,,.,ga198s2g00038,.
.,.,tc180s1g00072,hum1sNW_018397255.1g00061,.,dz186s16g01042,dz186s9g00716,.,.,.,.,.,opy300s32g00049,opy300s34g01315,,,.,ga198s2g00039,ga198s11g02203
cpa1s4g00593,.,tc180s1g00073,hum1sNW_018397255.1g00062,.,.,dz186s9g00715,.,hli2s4g01426,.,.,.,.,opy300s34g01314,,,.,.,ga198s11g02202
cpa1s4g00593,.,tc180s1g00074,hum1sNW_018397255.1g00063,dz186s6g01619,.,dz186s9g00714,.,.,.,opy300s25g00006,.,opy300s32g00050,opy300s34g01313,,,.,ga198s2g00040,ga198s11g02199
cpa1s4g00594,cca301s2g00043,tc180s1g00075,hum1sNW_018397255.1g00064,dz186s6g01618,.,dz186s9g00713,.,.,.,opy300s25g00007,.,opy300s32g00051,opy300s34g01312,,,.,ga198s2g00041,.
